"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"endothelial cell","CL:0000115","Zbtb16",5.28301053522165e-09,0.000123310748902609,0.558650651168006,0.421,0.147
"endothelial cell","CL:0000115","Gnas",5.64249375555337e-09,0.000131701446748371,0.556598851600242,1,0.995
"endothelial cell","CL:0000115","2310033P09Rik",5.91149942551728e-09,0.000137980308090999,0.563023767599524,0.386,0.144
"endothelial cell","CL:0000115","Pnrc1",6.14731682510346e-09,0.00014348452201474,0.878443191541002,0.965,0.904
"endothelial cell","CL:0000115","Isyna1",6.9850254951372e-09,0.000163037480081997,0.632391303427142,0.439,0.182
"endothelial cell","CL:0000115","Ccdc82",7.62077565482881e-09,0.000177876524559359,0.533428256441619,0.404,0.156
"endothelial cell","CL:0000115","Foxp1",8.22386355361914e-09,0.000191953199205024,0.864705117059827,0.684,0.494
"endothelial cell","CL:0000115","Lzts2",8.50237903748911e-09,0.000198454029114033,0.766905448184515,0.667,0.425
"endothelial cell","CL:0000115","Klf13",8.95961553430619e-09,0.000209126386186241,0.800982410606429,0.772,0.607
"endothelial cell","CL:0000115","Calm2",8.96536563212523e-09,0.000209260599219435,1.05978071043314,0.982,0.971
"endothelial cell","CL:0000115","Rn45s",1.15036372070125e-08,0.00026850639604888,1.85656551144711,1,0.997
"endothelial cell","CL:0000115","Lifr",1.44789413662464e-08,0.000337952970429557,0.68682900704269,0.439,0.178
"endothelial cell","CL:0000115","Samd9l",1.49472282777534e-08,0.000348883255231042,0.457470856362386,0.298,0.09
"endothelial cell","CL:0000115","Fosl2",1.54665068353718e-08,0.000361003736044413,0.906261462884003,0.877,0.825
"endothelial cell","CL:0000115","Dmd",1.58607473730279e-08,0.000370205704433845,0.606024128981059,0.316,0.102
"endothelial cell","CL:0000115","Rab3a",1.95250221863547e-08,0.000455733542851706,0.573704384974802,0.298,0.091
"endothelial cell","CL:0000115","Tap2",2.45540151034622e-08,0.00057311526652991,0.697521999591189,0.491,0.231
"endothelial cell","CL:0000115","Btg1",2.72888502585345e-08,0.000636949053884453,0.866208152466768,0.965,0.951
"endothelial cell","CL:0000115","Ly6c1",2.82695570877511e-08,0.000659839731985199,2.58676985298355,0.596,0.416
"endothelial cell","CL:0000115","Col4a1",2.89878060476674e-08,0.000676604380958605,0.758220785470188,0.754,0.422
"endothelial cell","CL:0000115","Tob2",2.97282115070215e-08,0.000693886184785388,0.994505959170889,0.702,0.479
"endothelial cell","CL:0000115","Itm2b",3.20526619834091e-08,0.000748141183354752,0.500736682131662,1,0.999
"endothelial cell","CL:0000115","Arhgap6",3.28242877736382e-08,0.000766151700924488,0.39325751864495,0.281,0.08
"endothelial cell","CL:0000115","Hspa8",3.38999339941292e-08,0.000791258359356971,0.589823406930423,1,0.995
"endothelial cell","CL:0000115","Ch25h",3.41283243008885e-08,0.000796589217507039,0.532374370516619,0.263,0.071
"endothelial cell","CL:0000115","Sfrs18",3.79158584158454e-08,0.000884994051284248,0.830638526993925,0.632,0.432
"endothelial cell","CL:0000115","Fez2",3.94452599522656e-08,0.000920691812545831,0.637781798477026,0.526,0.262
"endothelial cell","CL:0000115","Pdgfa",4.38227542700581e-08,0.00102286690741743,0.791606011902172,0.368,0.15
"endothelial cell","CL:0000115","Foxo1",4.59275869055643e-08,0.00107199580596278,0.724723395047475,0.526,0.291
"endothelial cell","CL:0000115","Lats2",4.66572824194319e-08,0.00108902762895196,0.510174699566972,0.368,0.134
"endothelial cell","CL:0000115","Lepr",4.93235196683818e-08,0.0011512602725797,0.983322278000975,0.421,0.176
"endothelial cell","CL:0000115","Cyp1a1",5.3496944504526e-08,0.00124867218168014,0.944469546195532,0.263,0.078
"endothelial cell","CL:0000115","Sipa1",5.58163758652001e-08,0.00130281002906964,0.394138217357294,0.281,0.082
"endothelial cell","CL:0000115","Cnn3",5.61918005257516e-08,0.00131157281607157,0.712654559314363,0.895,0.793
"endothelial cell","CL:0000115","Tpst2",5.65655450967877e-08,0.00132029638810412,0.641825787000273,0.509,0.262
"endothelial cell","CL:0000115","B230219D22Rik",5.7208460458617e-08,0.00133530267556458,0.850861722735265,0.702,0.54
"endothelial cell","CL:0000115","Cdc42ep2",5.89546597007981e-08,0.00137606071207633,0.519577658360816,0.351,0.124
"endothelial cell","CL:0000115","Srsf7",5.93803830582675e-08,0.00138599752096302,0.74128238546476,0.877,0.829
"endothelial cell","CL:0000115","Tppp3",5.95843771228316e-08,0.00139075894642401,1.64218901811156,0.421,0.174
"endothelial cell","CL:0000115","Mat2a",6.00000328227361e-08,0.00140046076611548,0.69863834480324,0.877,0.828
"endothelial cell","CL:0000115","Tacc1",6.49030838279415e-08,0.00151490287962798,0.682475225471431,0.614,0.375
"endothelial cell","CL:0000115","Dnajc8",6.56599904160679e-08,0.00153256983630144,0.649321308130444,0.807,0.72
"endothelial cell","CL:0000115","Usp2",7.09907534871157e-08,0.00165699517714277,1.13720886590807,0.474,0.228
"endothelial cell","CL:0000115","Gbp3",7.70154528336988e-08,0.00179761768459136,0.470018771853654,0.351,0.122
