"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"large intestine goblet cell","CL:1000320","Rgs17",7.71589058133173e-83,1.80096602058864e-78,2.08407466254851,0.414,0.13
"large intestine goblet cell","CL:1000320","Dusp8",1.31620175037571e-82,3.07214650555195e-78,1.47707161816822,0.594,0.254
"large intestine goblet cell","CL:1000320","Bag3",1.80662984255831e-82,4.21685471551536e-78,1.17102207155011,0.807,0.499
"large intestine goblet cell","CL:1000320","Ntan1",2.33059461079082e-82,5.43984088104685e-78,1.40114784577585,0.773,0.464
"large intestine goblet cell","CL:1000320","C85492",3.60101729307505e-82,8.40513446376647e-78,2.04839702451502,0.361,0.097
"large intestine goblet cell","CL:1000320","Rab1",3.94702168914816e-82,9.21274332464072e-78,1.04552847682614,0.928,0.751
"large intestine goblet cell","CL:1000320","Il6ra",5.48172313740981e-82,1.27948899750282e-77,2.47079437471497,0.288,0.061
"large intestine goblet cell","CL:1000320","Gpr56",1.63199366081193e-81,3.80923640370112e-77,1.42667171031099,0.693,0.345
"large intestine goblet cell","CL:1000320","Arfip2",1.7396128807191e-81,4.06043042488644e-77,1.37707918183338,0.712,0.385
"large intestine goblet cell","CL:1000320","Ssr3",2.61380739464186e-81,6.10088783983356e-77,1.48267249430188,0.848,0.622
"large intestine goblet cell","CL:1000320","Vamp2",3.40174315857751e-81,7.94000870643577e-77,1.157433344272,0.639,0.295
"large intestine goblet cell","CL:1000320","Spty2d1",6.6753523614914e-81,1.55809399469571e-76,1.40205541826728,0.705,0.379
"large intestine goblet cell","CL:1000320","Hmgcs1",7.67447603115096e-81,1.79129945043095e-76,1.59972285868523,0.804,0.496
"large intestine goblet cell","CL:1000320","Slc38a1",1.08990467988205e-80,2.5439465133127e-76,1.21205421214037,0.705,0.357
"large intestine goblet cell","CL:1000320","Scamp4",1.65525029631503e-80,3.8635197166289e-76,1.27517768349824,0.782,0.489
"large intestine goblet cell","CL:1000320","Ppp1r15a",1.86446531381335e-80,4.35184848897173e-76,1.04888896006144,0.826,0.509
"large intestine goblet cell","CL:1000320","Prorsd1",1.99839173371582e-80,4.6644461456661e-76,1.51384820866754,0.639,0.317
"large intestine goblet cell","CL:1000320","Glul",2.85412898123992e-80,6.6618224551121e-76,0.790899359659486,0.964,0.704
"large intestine goblet cell","CL:1000320","Acp5",2.86772438209167e-80,6.69355548024016e-76,1.23965779701361,0.854,0.634
"large intestine goblet cell","CL:1000320","Serp1",4.88432037920649e-80,1.14004921971059e-75,1.57473989115914,0.891,0.635
"large intestine goblet cell","CL:1000320","Ghr",9.80328537666914e-80,2.28818483976834e-75,1.67347836377067,0.423,0.134
"large intestine goblet cell","CL:1000320","Fam98a",1.11420842235516e-79,2.60067387861918e-75,1.46297569629059,0.617,0.281
"large intestine goblet cell","CL:1000320","Bscl2",1.20903134350061e-79,2.82200005886476e-75,1.35081975889801,0.731,0.415
"large intestine goblet cell","CL:1000320","Alcam",1.76992674763036e-79,4.13118602164403e-75,1.21769163554844,0.778,0.427
"large intestine goblet cell","CL:1000320","Dpagt1",1.86557020521933e-79,4.35442741600244e-75,1.48450326858198,0.651,0.322
"large intestine goblet cell","CL:1000320","Ccnd3",1.95515129271246e-79,4.56351863232016e-75,1.31389860213996,0.738,0.43
"large intestine goblet cell","CL:1000320","Ypel5",2.14526833823723e-79,5.00727082827952e-75,1.18149920269066,0.768,0.449
"large intestine goblet cell","CL:1000320","Stard3",2.51936272257477e-79,5.88044453076177e-75,1.34242922866473,0.715,0.393
"large intestine goblet cell","CL:1000320","Ikbip",3.75637591131182e-79,8.76775701459292e-75,1.565192143545,0.481,0.175
"large intestine goblet cell","CL:1000320","Pim3",5.90432516379667e-79,1.37812853648178e-74,1.38366502285547,0.795,0.488
"large intestine goblet cell","CL:1000320","Tnk2",6.90103038333528e-79,1.61076950177429e-74,1.08226010667109,0.678,0.338
"large intestine goblet cell","CL:1000320","C2cd4b",7.00746957340682e-79,1.63561347312889e-74,1.20911564108773,0.801,0.471
"large intestine goblet cell","CL:1000320","Tcf7l1",8.49153966855765e-79,1.98201027403804e-74,1.52800919227845,0.641,0.314
"large intestine goblet cell","CL:1000320","Pawr",8.97023348485897e-79,2.09374219770093e-74,1.0606635160441,0.842,0.523
"large intestine goblet cell","CL:1000320","Rnh1",1.06709153205233e-78,2.49069834496334e-74,0.986420091655792,0.894,0.676
"large intestine goblet cell","CL:1000320","Foxa2",1.24616725707553e-78,2.90867899473999e-74,1.37321223093345,0.55,0.214
"large intestine goblet cell","CL:1000320","Clic4",1.9969197922368e-78,4.66101048705991e-74,1.00228042574404,0.791,0.427
"large intestine goblet cell","CL:1000320","Spry2",2.94693060378555e-78,6.87843072229586e-74,2.25414503008922,0.85,0.593
"large intestine goblet cell","CL:1000320","Sc4mol",3.33474275399475e-78,7.78362306209915e-74,1.49692358908215,0.727,0.401
"large intestine goblet cell","CL:1000320","Copb2",1.38013126223791e-77,3.22136437918952e-73,1.23428130775742,0.867,0.619
"large intestine goblet cell","CL:1000320","Zdhhc14",1.45309485473016e-77,3.39166870042566e-73,1.49347362480781,0.365,0.1
"large intestine goblet cell","CL:1000320","5930434B04Rik",1.82321454015841e-77,4.25556505818373e-73,1.34289298633524,0.667,0.329
"large intestine goblet cell","CL:1000320","Srp19",1.92001968609334e-77,4.48151794931045e-73,1.17055225879738,0.804,0.522
"large intestine goblet cell","CL:1000320","Upb1",2.81433512917313e-77,6.56893962500299e-73,2.15665710036719,0.339,0.09
"large intestine goblet cell","CL:1000320","Cmas",3.44621128698148e-77,8.04380176494346e-73,1.12419807916675,0.902,0.717
"large intestine goblet cell","CL:1000320","Slc37a1",3.88352535580678e-77,9.06453653298861e-73,1.08945222685154,0.87,0.602
"large intestine goblet cell","CL:1000320","Spcs1",6.14885227402128e-77,1.43520360927931e-72,1.11109118336947,0.836,0.615
"large intestine goblet cell","CL:1000320","Pla2g16",6.89842249541072e-77,1.61016079465382e-72,1.46939319580389,0.736,0.456
"large intestine goblet cell","CL:1000320","Rchy1",7.97436601087237e-77,1.86129677059772e-72,1.1958566254022,0.773,0.454
"large intestine goblet cell","CL:1000320","Tmem50a",1.01015393553247e-76,2.35780030092634e-72,1.09742877925387,0.878,0.648
"large intestine goblet cell","CL:1000320","Dph3",1.18150448908643e-76,2.75774962797662e-72,1.13456349268712,0.776,0.486
"large intestine goblet cell","CL:1000320","Clec2h",1.51363014804111e-76,3.53296412854275e-72,1.22538054827949,0.699,0.349
"large intestine goblet cell","CL:1000320","Uba5",2.03841753334061e-76,4.75787036457031e-72,1.25850025503697,0.689,0.373
"large intestine goblet cell","CL:1000320","Jtb",2.74440212135029e-76,6.40570899144371e-72,1.18448047418266,0.806,0.525
"large intestine goblet cell","CL:1000320","Sdf2l1",3.68765741288231e-76,8.6073611674086e-72,1.52373060814745,0.702,0.417
"large intestine goblet cell","CL:1000320","Vldlr",1.22865919646798e-75,2.86781343047592e-71,1.61833910186513,0.385,0.115
"large intestine goblet cell","CL:1000320","Eri3",1.26497175422003e-75,2.95257057152498e-71,1.28845961042263,0.682,0.357
"large intestine goblet cell","CL:1000320","Txndc12",1.66527126659055e-75,3.886909663349e-71,1.29806970567622,0.678,0.361
"large intestine goblet cell","CL:1000320","Maged1",2.38739619745205e-75,5.57242146447284e-71,1.62671791366223,0.671,0.354
"large intestine goblet cell","CL:1000320","Gdpd1",4.48364852369301e-75,1.04652840191518e-70,1.30720828334002,0.812,0.555
"large intestine goblet cell","CL:1000320","Pofut2",5.59383005206113e-75,1.30565587245159e-70,1.3382200846126,0.659,0.337
"large intestine goblet cell","CL:1000320","Uggt1",6.79453505275522e-75,1.5859124266636e-70,1.31110854974972,0.696,0.381
"large intestine goblet cell","CL:1000320","Gm1821",1.84075954590014e-74,4.29651685608551e-70,0.735318393779665,0.972,0.937
"large intestine goblet cell","CL:1000320","Tmed10",2.05341095788612e-74,4.79286651680199e-70,0.953326339577243,0.916,0.775
"large intestine goblet cell","CL:1000320","Klf2",2.19261873607104e-74,5.11779139186341e-70,1.16392464286902,0.647,0.313
"large intestine goblet cell","CL:1000320","Igf2r",2.50609052450023e-74,5.84946589323598e-70,1.03945161142395,0.843,0.553
"large intestine goblet cell","CL:1000320","Cd63",3.2086718903414e-74,7.48936105924585e-70,0.885781029726424,0.959,0.876
"large intestine goblet cell","CL:1000320","Sytl4",3.34540418948259e-74,7.80850791867132e-70,1.90994842965488,0.276,0.059
"large intestine goblet cell","CL:1000320","Vmac",5.49680085148388e-74,1.28300828674485e-69,1.40591045076596,0.527,0.215
"large intestine goblet cell","CL:1000320","Stk39",5.68836263597673e-74,1.32772072286333e-69,1.30262010951681,0.641,0.318
"large intestine goblet cell","CL:1000320","Gorasp1",1.13197361397697e-73,2.64213961238363e-69,1.52901093206462,0.558,0.25
"large intestine goblet cell","CL:1000320","Sec31a",1.41036348020372e-73,3.29192939914351e-69,1.20891605377149,0.851,0.622
"large intestine goblet cell","CL:1000320","Bet1",1.42631612248075e-73,3.32916446148232e-69,1.33472241378752,0.653,0.348
"large intestine goblet cell","CL:1000320","Bcat2",1.55724346844994e-73,3.634761979709e-69,1.35853875102816,0.671,0.356
"large intestine goblet cell","CL:1000320","3110003A17Rik",1.88629527460801e-73,4.40280180046256e-69,1.082590311487,0.82,0.546
"large intestine goblet cell","CL:1000320","Rtn4r",2.0083106363782e-73,4.68759785637036e-69,2.43074317998401,0.324,0.087
"large intestine goblet cell","CL:1000320","Slc35c2",2.39526276550297e-73,5.59078282096048e-69,1.32050654252174,0.609,0.288
"large intestine goblet cell","CL:1000320","Cog1",2.54670486754355e-73,5.94426383133339e-69,1.26221811579636,0.676,0.33
"large intestine goblet cell","CL:1000320","Mfsd4",3.72370861664266e-73,8.69150828210564e-69,0.77241461713543,0.73,0.376
"large intestine goblet cell","CL:1000320","Sgsm1",4.74430395946629e-73,1.10736798717903e-68,2.00092292937843,0.333,0.089
"large intestine goblet cell","CL:1000320","Ubb",7.19646036882612e-73,1.6797258146877e-68,0.685030079707085,0.989,0.975
"large intestine goblet cell","CL:1000320","Isg20",7.47313694288387e-73,1.74430489383853e-68,1.53092821452779,0.571,0.269
"large intestine goblet cell","CL:1000320","Smox",7.8190871217943e-73,1.82505312509801e-68,0.993338160366967,0.509,0.201
"large intestine goblet cell","CL:1000320","Mettl1",1.09842894568016e-72,2.56384300211205e-68,1.23618985007014,0.577,0.258
"large intestine goblet cell","CL:1000320","Erp44",1.35084005227298e-72,3.15299576601037e-68,1.14072662183764,0.804,0.529
"large intestine goblet cell","CL:1000320","C330006A16Rik",1.39895806493405e-72,3.26530801936256e-68,1.47167473124574,0.874,0.68
"large intestine goblet cell","CL:1000320","Rgs2",1.71961489276911e-72,4.01375312121238e-68,1.94752891179963,0.414,0.147
"large intestine goblet cell","CL:1000320","Gstm5",2.27601546917298e-72,5.31244770659665e-68,1.15724307877943,0.764,0.456
"large intestine goblet cell","CL:1000320","Zfp330",2.69363014751943e-72,6.2872021273251e-68,1.19040893779967,0.687,0.381
