"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"stem cell of epidermis","CL:1000428","6720463M24Rik",1.88905550273145e-66,4.40924444892548e-62,3.45098229194076,0.623,0.05
"stem cell of epidermis","CL:1000428","Fignl1",2.42629487129103e-66,5.6632148590804e-62,3.52541661774933,0.453,0.023
"stem cell of epidermis","CL:1000428","Rad18",5.44812125433716e-66,1.27164598197484e-61,3.25413936901575,0.774,0.08
"stem cell of epidermis","CL:1000428","Mybl2",1.92623722067494e-65,4.49603029677738e-61,3.39380628315535,0.415,0.019
"stem cell of epidermis","CL:1000428","Gins3",5.82263570343298e-65,1.35906139953829e-60,3.38850357602417,0.434,0.022
"stem cell of epidermis","CL:1000428","Kif18a",2.88385759722576e-63,6.73121201768464e-59,2.977534623381,0.679,0.063
"stem cell of epidermis","CL:1000428","Poc1a",4.57111243175654e-62,1.06694335269629e-57,3.65513958696534,0.528,0.037
"stem cell of epidermis","CL:1000428","Gm14005",7.00339742611452e-61,1.63466299322939e-56,3.25399254447833,0.283,0.008
"stem cell of epidermis","CL:1000428","Cenpq",1.00367995317283e-60,2.34268937870071e-56,3.12816243172006,0.736,0.077
"stem cell of epidermis","CL:1000428","Cks2",1.2950340230556e-58,3.02273891321408e-54,4.80301863710204,1,0.226
"stem cell of epidermis","CL:1000428","Eme1",1.59355578122225e-58,3.71951854895084e-54,4.31609694459772,0.264,0.008
"stem cell of epidermis","CL:1000428","Espl1",2.2827860551409e-58,5.32825093130438e-54,2.67313164806959,0.491,0.033
"stem cell of epidermis","CL:1000428","Chek2",9.45735140594918e-57,2.2074403916626e-52,2.88923431624587,0.736,0.085
"stem cell of epidermis","CL:1000428","Apitd1",6.93426529785763e-55,1.61852686317295e-50,2.69252479333361,0.623,0.059
"stem cell of epidermis","CL:1000428","BC055324",1.41862839812947e-54,3.311220544074e-50,3.23729588540418,0.34,0.016
"stem cell of epidermis","CL:1000428","Fam33a",3.505373828845e-54,8.1818930539071e-50,3.18528681826606,0.774,0.099
"stem cell of epidermis","CL:1000428","Fen1",1.55726819411508e-53,3.634819691884e-49,2.98950447955494,0.849,0.124
"stem cell of epidermis","CL:1000428","Gmnn",4.11578957115528e-53,9.60666443803353e-49,3.34372347796127,0.792,0.109
"stem cell of epidermis","CL:1000428","Mms22l",9.68292636305385e-53,2.2600918424004e-48,2.81936228179565,0.491,0.037
"stem cell of epidermis","CL:1000428","Cdk5rap2",4.88595012229545e-52,1.14042961804498e-47,3.00556269563927,0.736,0.091
"stem cell of epidermis","CL:1000428","Dynlt1a",5.74255509134354e-52,1.3403697838705e-47,2.63453416359853,0.755,0.097
"stem cell of epidermis","CL:1000428","Mcm5",1.80180706312643e-51,4.20559786604341e-47,3.45697352012394,0.736,0.097
"stem cell of epidermis","CL:1000428","Ccdc34",2.4943269853046e-51,5.82200861639946e-47,2.66854520691382,0.981,0.177
"stem cell of epidermis","CL:1000428","H2afx",4.06875874677246e-51,9.49688979084159e-47,4.25796276957219,0.943,0.218
"stem cell of epidermis","CL:1000428","Atad2",8.30400497705667e-51,1.9382378016948e-46,3.57761647979376,0.774,0.113
"stem cell of epidermis","CL:1000428","Tyms",1.61724460135582e-50,3.77481062402461e-46,3.42298323835064,0.925,0.166
"stem cell of epidermis","CL:1000428","Hirip3",6.49071898366818e-50,1.51499871797799e-45,2.55566269322566,0.623,0.065
"stem cell of epidermis","CL:1000428","Kpna2",8.91432617766524e-50,2.08069287312884e-45,4.61502669575774,0.962,0.239
"stem cell of epidermis","CL:1000428","1700054N08Rik",1.41822800228176e-49,3.31028598012586e-45,3.2899178047718,0.34,0.018
"stem cell of epidermis","CL:1000428","Mphosph9",4.00045588863003e-49,9.33746408965135e-45,3.306552640145,0.434,0.031
"stem cell of epidermis","CL:1000428","Fam111a",5.6054411438312e-49,1.30836601738164e-44,3.21046822113038,0.623,0.07
"stem cell of epidermis","CL:1000428","G2e3",7.65681970349574e-46,1.78717828699294e-41,3.17704290018488,0.755,0.114
"stem cell of epidermis","CL:1000428","Ncapd3",8.24898430305399e-46,1.92539542617583e-41,2.23076161183606,0.792,0.119
"stem cell of epidermis","CL:1000428","2310061C15Rik",3.07288073614442e-45,7.17241092623469e-41,2.72872927083999,0.887,0.156
"stem cell of epidermis","CL:1000428","Pmf1",4.48663342374973e-45,1.04722510743742e-40,2.86827599750348,0.962,0.212
"stem cell of epidermis","CL:1000428","Mthfd2",6.98911135282118e-45,1.63132848086199e-40,3.76425535541146,0.434,0.035
"stem cell of epidermis","CL:1000428","Chaf1a",7.1163878099025e-45,1.66103607870934e-40,3.0683547077185,0.679,0.091
"stem cell of epidermis","CL:1000428","Rad54l",1.77546004077791e-44,4.14410128117973e-40,4.10203466515063,0.321,0.018
"stem cell of epidermis","CL:1000428","Haus3",2.88262630515916e-44,6.72833805887198e-40,2.90720984313618,0.623,0.076
"stem cell of epidermis","CL:1000428","Mybl1",4.54551431074688e-44,1.06096849527143e-39,3.17472444872773,0.283,0.014
"stem cell of epidermis","CL:1000428","Sass6",8.46998304943185e-44,1.97697874356789e-39,2.49372473537984,0.604,0.071
"stem cell of epidermis","CL:1000428","Trim59",7.00820308621317e-43,1.63578468235302e-38,2.66244766527658,0.868,0.16
"stem cell of epidermis","CL:1000428","Cks1b",2.34108246095575e-42,5.46432057211682e-38,3.03655410612486,0.981,0.29
"stem cell of epidermis","CL:1000428","Ttf2",7.00388063688981e-42,1.63477577945645e-37,2.63429755058665,0.547,0.061
"stem cell of epidermis","CL:1000428","Smc4",7.72825513790934e-42,1.80385203173942e-37,4.02524517654885,1,0.395
"stem cell of epidermis","CL:1000428","Fanci",9.05215351893609e-42,2.11286315285487e-37,2.60306772960081,0.396,0.031
"stem cell of epidermis","CL:1000428","Dtl",1.29581916309128e-41,3.02457150857136e-37,2.67013953568717,0.415,0.034
"stem cell of epidermis","CL:1000428","Pkmyt1",3.87726558242751e-41,9.04992559594404e-37,2.61956532569242,0.868,0.164
"stem cell of epidermis","CL:1000428","Nup37",4.10077719255742e-41,9.57162404514827e-37,2.4687208399966,0.906,0.177
"stem cell of epidermis","CL:1000428","Stmn1",4.36489908606241e-41,1.01881109567783e-36,4.70268052221376,1,0.418
"stem cell of epidermis","CL:1000428","3200002M19Rik",7.004959074766e-40,1.63502749764113e-35,2.16825224911543,0.698,0.104
